PLAYER_ID,AGE,GENDER,HOME_COUNTRY,HOME_CITY,DATE_FIRST_VISIT,DATE_LAST_VISIT,TOTAL_NUMBER_OF_VISITS,TOTAL_DURATION_SPENT,AVERAGE_DURATION_PER_VISIT,TOTAL_CHIPS_WON_OR_LOST,AVERAGE_CHIPS_WON_OR_LOST_PER_VISIT,UNIQUE_GAMES_PLAYED,IS_PREMIUM_PLAYER,IS_LOYALTY_CARD_HOLDER,TOTAL_AMOUNT_SPENT_IN_HOTEL,TOTAL_DAYS_SPENT_HOTEL,TOTAL_AMOUNT_SPENT_IN_CASINO_RESTAURANT,NUMBER_OF_RESTAURANT_VISITS,TOTAL_AMOUNT_SPENT_IN_SPA,NUMBER_OF_SPA_VISITS,TOTAL_REVENUE_TO_CASINO,NUMBER_OF_CONCIERGE_VISITS,PREFERRED_GAME_CATEGORY,PREFERRED_GAME_NAME
3795,25,Male,UK,Glasgow,06-11-2021,15-08-2024,25,110.21,4.4084,1224,48.96,10,FALSE,FALSE,26249.79,227,7860.36,108,11473.2,54,44359.35,98,Slot games,Video Slots
3796,30,Female,US,San Jose,28-01-2022,22-04-2024,21,82.54,3.93047619,-2005,-95.47619048,9,TRUE,FALSE,23062.77,147,6073.9,68,10629.38,39,41771.05,80,Slot games,3D Slots
3797,78,Female,India,Mumbai,19-09-2021,15-07-2024,23,101.34,4.406086957,2327,101.173913,10,TRUE,TRUE,27915.53,221,6539.67,123,11855.92,52,43984.12,94,Slot games,3D Slots
3798,78,Male,UK,Birmingham,12-09-2021,10-08-2024,24,100.18,4.174166667,2914,121.4166667,9,TRUE,FALSE,37094.18,198,7021.98,138,13397.88,51,54600.04,110,Slot games,Video Slots
3799,60,Male,UK,Cardiff,17-09-2021,13-08-2024,21,90.82,4.324761905,3867,184.1428571,10,FALSE,TRUE,21095.59,122,5446.59,70,10340.87,40,33016.05,74,Slot games,3D Slots
3800,79,Female,US,Los Angeles,02-09-2021,27-07-2024,13,65.32,5.024615385,-1443,-111,6,FALSE,TRUE,13886.81,81,3822.88,81,7460.89,27,26613.58,67,Speciality Number Games,Bingo
3801,76,Male,Singapore,Singapore,30-09-2021,31-08-2024,16,73.7,4.60625,2974,185.875,9,FALSE,FALSE,18010.72,121,3913.05,73,9346.82,34,28296.59,67,Speciality Number Games,Keno
3802,53,Female,Singapore,Singapore,23-10-2021,01-08-2024,16,71.54,4.47125,-777,-48.5625,9,FALSE,TRUE,17083.29,101,4242.21,91,9151.44,35,31253.94,59,Speciality Number Games,Bingo
3803,26,Female,US,Phoenix,03-11-2021,02-08-2024,27,121.37,4.495185185,-1155,-42.77777778,10,TRUE,TRUE,41680.78,253,7069.96,118,15564.48,48,65470.22,118,Table games,Craps
3804,57,Male,Singapore,Singapore,09-11-2021,09-06-2024,24,120.73,5.030416667,1567,65.29166667,11,FALSE,TRUE,19782.48,154,6426.81,113,11010.27,59,35652.56,130,Table games,Roulette
3805,66,Male,Singapore,Singapore,07-10-2021,27-08-2024,24,98.63,4.109583333,1085,45.20833333,11,TRUE,TRUE,42317.51,287,6495.17,113,11629.04,30,59356.72,108,Slot games,3D Slots
3806,69,Male,India,Delhi,31-10-2021,27-07-2024,13,58.28,4.483076923,1693,130.2307692,10,FALSE,TRUE,13931.97,102,4386.26,62,5402.17,30,22027.4,55,Speciality Number Games,Keno
3807,48,Female,US,Los Angeles,12-10-2021,11-08-2024,19,80.86,4.255789474,-1345,-70.78947368,9,FALSE,FALSE,27421.9,89,3308.4,83,8977.23,43,41052.53,73,Slot games,3D Slots
3808,78,Female,US,San Antonio,30-11-2021,31-08-2024,20,78.76,3.938,-189,-9.45,8,FALSE,FALSE,25257.23,131,5103.26,94,10844.35,45,41393.84,73,Speciality Number Games,Wheel of Fortune
3809,52,Male,Singapore,Singapore,05-11-2021,27-08-2024,23,104.86,4.559130435,1653,71.86956522,9,TRUE,TRUE,23902.52,115,5919.16,104,10764.85,40,38933.53,110,Table games,Roulette
3810,57,Male,US,Los Angeles,01-12-2021,23-06-2024,20,81.57,4.0785,2887,144.35,10,TRUE,TRUE,21550.79,122,5107.3,110,10263.47,34,34034.56,106,Slot games,3D Slots
3811,71,Male,UK,Edinburgh,14-09-2021,22-08-2024,25,115.47,4.6188,1007,40.28,11,FALSE,FALSE,41107.86,215,7739.56,115,14108.06,50,61948.48,84,Slot games,Classic Slots
3812,54,Male,UK,Birmingham,16-09-2021,02-07-2024,23,102.86,4.472173913,-301,-13.08695652,11,TRUE,FALSE,26822.23,112,4878.96,94,7839.05,44,39841.24,134,Slot games,Classic Slots
3813,75,Female,US,New York,24-01-2022,12-01-2024,22,93.02,4.228181818,78,3.545454545,10,FALSE,TRUE,37409.48,202,5099.6,80,13942.44,39,56373.52,120,Slot games,Classic Slots
3814,68,Female,India,Pune,09-09-2021,15-08-2024,21,94.29,4.49,-1120,-53.33333333,10,FALSE,FALSE,44017.62,234,6310.1,95,8898.74,39,60346.46,111,Table games,Blackjack
3815,79,Male,UK,Sheffield,04-06-2022,30-07-2024,25,116.78,4.6712,-3170,-126.8,10,FALSE,TRUE,50373.38,294,7174.97,144,14810.52,51,75528.87,132,Speciality Number Games,Bingo
3816,51,Female,UK,Liverpool,23-10-2021,05-06-2024,18,73.61,4.089444444,-3999,-222.1666667,10,TRUE,FALSE,18670.82,141,5522.62,94,10790.6,39,38983.04,78,Speciality Number Games,Bingo
3817,50,Female,India,Ahmedabad,17-10-2021,26-07-2024,24,110.43,4.60125,2213,92.20833333,9,FALSE,TRUE,35680.48,203,6171.84,104,11164.05,56,50803.37,91,Table games,Roulette
3818,51,Female,US,Dallas,18-01-2022,19-07-2024,20,105.09,5.2545,-5111,-255.55,10,TRUE,TRUE,28070.43,189,6147.89,80,10200.13,42,49529.45,93,Speciality Number Games,Wheel of Fortune
3819,76,Male,UK,Bristol,30-09-2021,28-05-2024,20,103.53,5.1765,1020,51,10,TRUE,TRUE,22707.87,104,6191.24,97,9203.53,39,37082.64,77,Speciality Number Games,Keno
3820,74,Female,India,Hyderabad,30-11-2021,12-06-2024,20,99.11,4.9555,3048,152.4,9,FALSE,TRUE,20320.11,105,5385.87,105,9112.81,44,31770.79,84,Slot games,Video Slots
3821,49,Female,UK,Glasgow,09-12-2021,17-06-2024,18,81.57,4.531666667,-2896,-160.8888889,9,TRUE,FALSE,16088.49,60,4510.88,74,7362.42,34,30857.79,75,Slot games,Classic Slots
3822,49,Male,India,Delhi,26-10-2021,26-08-2024,19,77.9,4.1,2278,119.8947368,10,TRUE,TRUE,28217.87,209,6523.35,103,10350.66,28,42813.88,86,Slot games,Classic Slots
3823,47,Female,Singapore,Singapore,18-09-2021,02-04-2024,13,57.15,4.396153846,-524,-40.30769231,7,TRUE,TRUE,12423.83,103,2635.48,57,7181.12,30,22764.43,43,Table games,Craps
3824,49,Male,India,Mumbai,06-12-2021,28-08-2024,28,111.37,3.9775,-1563,-55.82142857,11,TRUE,FALSE,32826.44,163,9288.23,154,14477.01,53,58154.68,123,Speciality Number Games,Wheel of Fortune
3825,49,Male,US,Los Angeles,30-09-2021,17-08-2024,22,94.36,4.289090909,4473,203.3181818,10,FALSE,TRUE,27221.33,232,5466.77,99,14021.02,40,42236.12,99,Slot games,Classic Slots
3826,80,Male,UK,Cardiff,24-09-2021,05-03-2024,18,85.84,4.768888889,2755,153.0555556,9,FALSE,TRUE,20535.31,121,4212.99,66,8420.37,33,30413.67,67,Speciality Number Games,Keno
3827,59,Male,Singapore,Singapore,07-10-2021,18-07-2024,16,77.96,4.8725,-828,-51.75,8,TRUE,TRUE,21737.38,148,4116.98,72,8443.08,29,35125.44,93,Speciality Number Games,Bingo
3828,69,Male,Singapore,Singapore,08-10-2021,14-08-2024,29,135.45,4.670689655,-7729,-266.5172414,10,TRUE,FALSE,31135.99,157,8918.3,154,15503.17,46,63286.46,134,Speciality Number Games,Bingo
3829,23,Female,Singapore,Singapore,02-10-2021,13-06-2024,18,93.57,5.198333333,4232,235.1111111,10,FALSE,TRUE,21638.35,175,4844.65,84,8289.29,37,30540.29,86,Table games,Baccarat
3830,74,Male,Singapore,Singapore,01-09-2021,20-08-2024,25,101.23,4.0492,-1621,-64.84,10,TRUE,TRUE,29149.43,192,7783.67,108,15636.87,51,54190.97,112,Slot games,Video Slots
3831,76,Male,India,Mumbai,27-10-2021,21-07-2024,13,56.56,4.350769231,-3806,-292.7692308,7,TRUE,FALSE,19206.66,113,3656.17,49,7356.5,29,34025.33,53,Slot games,Video Slots
3832,54,Female,US,Dallas,16-09-2021,09-07-2024,22,95.35,4.334090909,-1469,-66.77272727,10,FALSE,FALSE,28986.01,164,4355.5,101,11159.53,37,45970.04,96,Speciality Number Games,Bingo
3833,65,Male,India,Kolkata,22-09-2021,03-07-2024,15,59.97,3.998,671,44.73333333,8,FALSE,FALSE,29469.56,133,3436.51,58,7420.06,22,39655.13,76,Table games,Roulette
3834,39,Female,UK,Glasgow,05-10-2021,25-08-2024,24,98.87,4.119583333,1588,66.16666667,11,TRUE,FALSE,24043.37,120,5472.63,114,11042.25,51,38970.25,90,Slot games,Classic Slots
3835,46,Female,Singapore,Singapore,03-02-2022,29-08-2024,13,55.22,4.247692308,-1816,-139.6923077,7,FALSE,FALSE,19891.93,120,4602.42,58,6195.07,25,32505.42,48,Speciality Number Games,Wheel of Fortune
3836,68,Male,UK,Liverpool,19-09-2021,03-07-2024,23,99.12,4.309565217,-3433,-149.2608696,9,TRUE,FALSE,26288.77,181,5345.51,98,13269.45,46,48336.73,77,Speciality Number Games,Wheel of Fortune
3837,37,Male,UK,Bristol,06-09-2021,16-08-2024,22,85.76,3.898181818,1868,84.90909091,9,TRUE,FALSE,47936.56,165,5839.23,99,11776.04,42,63683.83,119,Speciality Number Games,Keno
3838,71,Female,India,Chennai,18-09-2021,04-08-2024,18,83.14,4.618888889,-493,-27.38888889,10,TRUE,TRUE,28327.68,122,6077.85,56,9406.73,43,44305.26,81,Slot games,Classic Slots
3839,54,Male,India,Pune,08-10-2021,29-05-2024,21,86.5,4.119047619,-233,-11.0952381,8,TRUE,FALSE,25881.55,107,5075.42,88,9444.3,43,40634.27,93,Table games,Poker
3840,62,Female,India,Bangalore,27-10-2021,22-07-2024,18,86.24,4.791111111,-500,-27.77777778,9,TRUE,TRUE,36816.59,160,4861.82,91,9205.53,40,51383.94,66,Slot games,Video Slots
3841,45,Female,UK,Edinburgh,11-11-2021,11-06-2024,21,95.3,4.538095238,1265,60.23809524,10,FALSE,FALSE,36546.05,145,3915.34,109,12484.78,30,51681.17,89,Slot games,3D Slots
3842,71,Male,India,Pune,11-09-2021,16-07-2024,21,91.26,4.345714286,-357,-17,11,TRUE,TRUE,28913.02,146,6793.56,99,11183.8,43,47247.38,112,Slot games,Video Slots
3843,72,Male,Singapore,Singapore,08-09-2021,21-08-2024,28,149.67,5.345357143,-3274,-116.9285714,11,TRUE,FALSE,23977.68,183,7750.89,137,15834.29,59,50836.86,125,Table games,Blackjack
3844,63,Male,UK,Glasgow,13-09-2021,09-07-2024,30,132.13,4.404333333,-2259,-75.3,10,TRUE,FALSE,43832.09,272,6857.34,166,15813.01,77,68761.44,157,Slot games,3D Slots
3845,43,Male,UK,Leeds,18-10-2021,27-08-2024,25,106.1,4.244,-2470,-98.8,9,TRUE,FALSE,24390.82,227,5786.12,137,13335.49,48,45982.43,118,Slot games,Video Slots
3846,80,Male,US,Philadelphia,01-10-2021,22-08-2024,17,74.8,4.4,-675,-39.70588235,9,FALSE,FALSE,8610.43,92,4069.33,96,8121.58,27,21476.34,64,Speciality Number Games,Bingo
3847,78,Female,UK,Bristol,14-09-2021,09-04-2024,17,83.08,4.887058824,1858,109.2941176,10,FALSE,FALSE,20979.62,126,5225.22,67,6562.48,26,30909.32,92,Slot games,Video Slots
3848,72,Female,Singapore,Singapore,12-11-2021,09-04-2024,17,91.09,5.358235294,1482,87.17647059,7,FALSE,TRUE,6600.94,69,5697.3,68,7903.37,37,18719.61,70,Speciality Number Games,Bingo
3849,48,Male,US,Houston,28-12-2021,11-07-2024,23,99.57,4.329130435,-1589,-69.08695652,9,TRUE,TRUE,33682.21,164,6062.37,98,10164.42,34,51498,110,Table games,Baccarat
3850,57,Male,Singapore,Singapore,25-12-2021,29-08-2024,27,124.29,4.603333333,-5203,-192.7037037,10,FALSE,TRUE,36041.07,201,7151.62,129,15172.3,60,63567.99,131,Slot games,Classic Slots
3851,63,Female,Singapore,Singapore,30-09-2021,25-04-2024,24,93.29,3.887083333,554,23.08333333,10,TRUE,FALSE,17891.8,127,7429.71,117,12246.26,31,37013.77,136,Slot games,Video Slots
3852,49,Male,Singapore,Singapore,14-12-2021,18-08-2024,14,66.77,4.769285714,1366,97.57142857,8,FALSE,TRUE,6796.58,66,3092.91,29,6879.87,26,15403.36,76,Slot games,3D Slots
3853,64,Female,UK,Manchester,21-10-2021,09-07-2024,21,95.4,4.542857143,2362,112.4761905,8,TRUE,TRUE,25025.32,205,5884.37,100,10161.88,47,38709.57,90,Speciality Number Games,Bingo
3854,36,Female,India,Delhi,24-11-2021,24-08-2024,18,81.24,4.513333333,293,16.27777778,10,TRUE,FALSE,26599.57,118,5073.88,72,10519.51,42,41899.96,77,Table games,Poker
3855,61,Male,Singapore,Singapore,27-09-2021,17-06-2024,10,41.02,4.102,-2697,-269.7,8,TRUE,TRUE,15602.68,81,2761.94,58,4787.19,19,25848.81,42,Speciality Number Games,Keno
3856,60,Female,Singapore,Singapore,27-09-2021,23-05-2024,17,79.07,4.651176471,-1798,-105.7647059,9,TRUE,FALSE,25972.16,96,3555.87,89,8368.26,32,39694.29,92,Table games,Craps
3857,66,Male,India,Hyderabad,16-09-2021,08-04-2024,23,121.57,5.285652174,836,36.34782609,10,TRUE,TRUE,30862.55,178,5639.89,105,9640.38,46,45306.82,97,Table games,Blackjack
3858,56,Male,Singapore,Singapore,08-09-2021,26-07-2024,16,64.59,4.036875,2408,150.5,7,TRUE,FALSE,12714.67,95,4557.73,70,9041.01,23,23905.41,56,Speciality Number Games,Bingo
3859,60,Male,US,San Diego,16-09-2021,21-05-2024,21,97.12,4.624761905,-237,-11.28571429,11,FALSE,TRUE,31765.19,197,6023.97,89,8857.88,48,46884.04,88,Speciality Number Games,Bingo
3860,70,Female,UK,Liverpool,17-10-2021,20-05-2024,16,83.73,5.233125,1316,82.25,8,TRUE,TRUE,29138.44,137,3862.13,79,8419.24,38,40103.81,93,Speciality Number Games,Wheel of Fortune
3861,65,Female,India,Kolkata,20-10-2021,29-07-2024,22,95.56,4.343636364,2435,110.6818182,7,FALSE,TRUE,34965.5,189,5575.93,121,10249.21,42,48355.64,110,Slot games,Classic Slots
3862,76,Female,US,Houston,13-09-2021,14-06-2024,16,79.4,4.9625,-1833,-114.5625,9,FALSE,FALSE,28361.84,177,3594.82,82,7797.63,31,41587.29,60,Slot games,Classic Slots
3863,80,Female,India,Bangalore,25-10-2021,01-08-2024,24,101.63,4.234583333,-4434,-184.75,11,TRUE,FALSE,38667.41,170,6560.83,143,13543.84,50,63206.08,115,Slot games,Video Slots
3864,68,Female,UK,Cardiff,11-01-2022,12-07-2024,22,94.88,4.312727273,-9675,-439.7727273,9,FALSE,FALSE,31730.4,245,5568.78,99,13281.42,44,60255.6,94,Speciality Number Games,Wheel of Fortune
3865,76,Female,US,San Diego,17-12-2021,01-07-2024,18,61.49,3.416111111,-655,-36.38888889,8,FALSE,TRUE,32251.15,160,4247.66,113,8947.85,42,46101.66,80,Slot games,3D Slots
3866,33,Male,UK,Edinburgh,11-01-2022,01-08-2024,19,94.2,4.957894737,-738,-38.84210526,8,FALSE,FALSE,30223.97,108,5090.73,109,10469.54,33,46522.24,91,Speciality Number Games,Bingo
3867,62,Male,US,Los Angeles,07-01-2022,12-07-2024,13,47.7,3.669230769,-3648,-280.6153846,6,TRUE,FALSE,22829.8,115,2670.9,54,8285.18,32,37433.88,66,Slot games,3D Slots
3868,50,Male,US,Los Angeles,30-11-2021,11-05-2024,12,39.29,3.274166667,-3587,-298.9166667,8,TRUE,TRUE,24810.72,155,1939.45,67,6640.02,25,36977.19,61,Table games,Blackjack
3869,43,Male,US,New York,06-09-2021,04-06-2024,22,108.36,4.925454545,4436,201.6363636,10,FALSE,TRUE,25500.34,198,6160.83,107,14917.34,47,42142.51,116,Speciality Number Games,Bingo
3870,31,Female,UK,Glasgow,23-08-2022,21-08-2024,8,39.28,4.91,-2040,-255,5,FALSE,TRUE,10720.47,63,2315.34,35,2532.02,17,17607.83,37,Slot games,Classic Slots
3871,70,Male,UK,Liverpool,22-09-2021,08-07-2024,19,82.3,4.331578947,-3392,-178.5263158,8,FALSE,TRUE,30383.51,178,5957.67,83,9730.08,39,49463.26,79,Slot games,3D Slots
3872,69,Male,Singapore,Singapore,16-09-2021,27-07-2024,20,87.26,4.363,-281,-14.05,9,TRUE,FALSE,13885.4,142,4207.3,80,9986.56,46,28360.26,95,Speciality Number Games,Wheel of Fortune
3873,38,Male,Singapore,Singapore,16-11-2021,10-08-2024,18,72.65,4.036111111,891,49.5,8,TRUE,TRUE,24342.07,157,4664.62,79,7617.41,36,35733.1,67,Table games,Roulette
3874,70,Male,India,Hyderabad,08-10-2021,18-07-2024,27,138.05,5.112962963,2007,74.33333333,11,TRUE,TRUE,31604.47,133,6859.17,145,15201.36,45,51658,120,Slot games,3D Slots
3875,75,Female,Singapore,Singapore,24-09-2021,14-08-2024,23,108.86,4.733043478,3151,137,9,TRUE,TRUE,22995.94,170,4576.97,129,10775.37,55,35197.28,98,Table games,Roulette
3876,49,Male,UK,Sheffield,05-12-2021,27-05-2024,26,105.64,4.063076923,-3491,-134.2692308,10,TRUE,TRUE,21517.84,158,6889.72,109,11668.98,64,43567.54,125,Slot games,Classic Slots
3877,39,Male,UK,Birmingham,10-09-2021,29-05-2024,17,74.88,4.404705882,682,40.11764706,8,FALSE,FALSE,19213.23,111,4194.75,55,7059.84,26,29785.82,77,Slot games,Classic Slots
3878,47,Male,India,Hyderabad,24-01-2022,21-04-2024,23,111.65,4.854347826,6090,264.7826087,11,FALSE,TRUE,32250.05,165,5964.35,74,12719.15,42,44843.55,99,Slot games,Video Slots
3879,71,Female,US,San Diego,16-09-2021,13-05-2024,23,92.34,4.014782609,-2679,-116.4782609,9,TRUE,FALSE,22648.37,150,6124.61,122,11410.32,42,42862.3,97,Slot games,Classic Slots
3880,57,Male,US,Los Angeles,04-09-2021,13-07-2024,25,115.79,4.6316,-1836,-73.44,11,FALSE,FALSE,31972.83,221,7592.19,147,14270.44,51,55671.46,108,Slot games,Classic Slots
3881,52,Male,UK,Cardiff,08-09-2021,28-08-2024,16,57.93,3.620625,2721,170.0625,10,FALSE,TRUE,19179.39,142,4123.65,72,8982.86,31,29564.9,75,Slot games,Classic Slots
3882,66,Male,India,Ahmedabad,17-09-2021,19-08-2024,28,135.48,4.838571429,-2005,-71.60714286,11,TRUE,FALSE,26122.35,119,8391.43,124,15352.97,66,51871.75,134,Slot games,Video Slots
3883,41,Female,Singapore,Singapore,09-10-2021,27-06-2024,15,67.33,4.488666667,1905,127,9,TRUE,TRUE,15571.57,104,4145.32,89,7141.56,17,24953.45,74,Table games,Roulette
3884,24,Male,Singapore,Singapore,25-12-2021,10-08-2024,22,86.33,3.924090909,2085,94.77272727,10,FALSE,FALSE,35242.25,195,5628.76,78,11860.24,35,50646.25,85,Table games,Roulette
3885,80,Female,UK,Bristol,25-09-2021,09-07-2024,19,92.02,4.843157895,-1106,-58.21052632,8,TRUE,TRUE,26219.46,194,5610.7,91,10398.03,41,43334.19,69,Speciality Number Games,Wheel of Fortune
3886,49,Male,US,Dallas,20-09-2021,02-08-2024,11,43.04,3.912727273,1181,107.3636364,8,TRUE,TRUE,4525.45,67,2439.12,40,5140.99,27,10924.56,60,Speciality Number Games,Wheel of Fortune
3887,74,Male,US,Los Angeles,05-10-2021,22-07-2024,20,88.34,4.417,-3316,-165.8,10,TRUE,TRUE,22633,155,3778.96,62,10326.18,33,40054.14,88,Speciality Number Games,Bingo
3888,70,Female,US,Dallas,10-09-2021,17-07-2024,21,83.1,3.957142857,404,19.23809524,10,TRUE,FALSE,12238.13,138,6244.45,77,8591.66,50,26670.24,86,Table games,Roulette
3889,73,Male,US,Phoenix,07-11-2021,29-06-2024,16,76.34,4.77125,558,34.875,10,FALSE,TRUE,15291.88,106,3430.14,71,7595.65,30,25759.67,69,Speciality Number Games,Bingo
3890,33,Female,Singapore,Singapore,18-09-2021,20-07-2024,15,71.13,4.742,-1031,-68.73333333,9,TRUE,FALSE,15928.73,101,3160.21,49,9597.52,26,29717.46,75,Table games,Craps
3891,47,Male,US,Philadelphia,30-10-2021,21-08-2024,23,109.04,4.740869565,3758,163.3913043,9,FALSE,TRUE,22523.99,191,6502.16,105,10492.14,46,35760.29,112,Slot games,Video Slots
3892,30,Male,US,San Jose,20-03-2022,27-05-2024,13,74.13,5.702307692,-681,-52.38461538,8,FALSE,FALSE,22629.93,122,3228.47,71,5238.4,27,31777.8,52,Slot games,Classic Slots
3893,68,Female,Singapore,Singapore,02-11-2021,29-04-2024,19,80.89,4.257368421,882,46.42105263,8,FALSE,FALSE,35283.36,169,4893.72,99,9366.11,35,48661.19,92,Speciality Number Games,Bingo
3894,51,Male,India,Hyderabad,24-09-2021,24-04-2024,18,81.3,4.516666667,-4876,-270.8888889,7,FALSE,FALSE,19957.15,140,4129.26,67,9375.18,36,38337.59,86,Slot games,Video Slots
3895,59,Male,India,Jaipur,20-09-2021,27-07-2024,22,95.32,4.332727273,2671,121.4090909,9,FALSE,TRUE,22114.89,142,4524.76,82,11602.7,48,35571.35,90,Table games,Poker
3896,53,Female,US,San Diego,12-09-2021,02-08-2024,18,72.4,4.022222222,-560,-31.11111111,8,FALSE,TRUE,24883.12,100,5693.28,86,8339.22,22,39475.62,88,Table games,Roulette
3897,68,Male,UK,Bristol,05-01-2022,26-01-2024,18,70.34,3.907777778,-603,-33.5,8,TRUE,FALSE,26897.15,115,5577.71,62,8355.5,27,41433.36,82,Slot games,Video Slots
3898,46,Female,US,New York,08-09-2021,07-06-2024,22,106.15,4.825,-446,-20.27272727,9,TRUE,FALSE,20199.2,120,5979.48,105,12664.38,42,39289.06,79,Slot games,Video Slots
3899,69,Male,US,San Diego,14-09-2021,07-07-2024,19,97.39,5.125789474,-1585,-83.42105263,10,FALSE,FALSE,22080.92,148,5074.53,93,9111.64,37,37852.09,97,Speciality Number Games,Wheel of Fortune
3900,35,Female,UK,Birmingham,12-01-2022,19-07-2024,22,89.79,4.081363636,4399,199.9545455,10,FALSE,TRUE,19471.2,159,5789.84,69,12227.18,41,33089.22,101,Speciality Number Games,Keno
3901,52,Female,Singapore,Singapore,06-10-2021,07-06-2024,16,66.87,4.179375,4149,259.3125,8,TRUE,TRUE,15049.39,154,4417.96,68,9583.48,35,24901.83,74,Table games,Craps
3902,74,Female,UK,Leeds,03-11-2021,21-08-2024,20,100.44,5.022,-3311,-165.55,10,TRUE,FALSE,28947.11,179,5482.11,63,11761.11,28,49501.33,73,Table games,Baccarat
3903,36,Male,India,Surat,26-09-2021,03-08-2024,23,103.34,4.493043478,447,19.43478261,10,FALSE,FALSE,45184.26,208,5792.97,129,9617.27,44,60147.5,103,Table games,Blackjack
3904,59,Male,India,Surat,07-09-2021,04-05-2024,16,73.57,4.598125,3406,212.875,10,FALSE,TRUE,18384.84,152,3006.21,69,8457.7,37,26442.75,75,Slot games,Classic Slots
3905,61,Female,Singapore,Singapore,24-09-2021,02-06-2024,29,145.34,5.011724138,-197,-6.793103448,10,FALSE,TRUE,42125.79,308,7073.55,109,17276.22,44,66672.56,120,Slot games,Video Slots
3906,50,Male,Singapore,Singapore,24-09-2021,12-06-2024,16,75.84,4.74,-751,-46.9375,7,TRUE,FALSE,18394.26,100,4287.71,73,6999.73,32,30432.7,70,Slot games,Video Slots
3907,75,Female,India,Hyderabad,23-05-2022,08-06-2024,18,70.06,3.892222222,874,48.55555556,10,TRUE,TRUE,29817.08,173,4561.52,69,9025.89,40,42530.49,65,Slot games,Classic Slots
3908,44,Female,UK,Liverpool,19-09-2021,07-08-2024,20,83.81,4.1905,2867,143.35,8,FALSE,TRUE,21761.04,130,5275.15,104,8944.21,47,33113.4,80,Slot games,Video Slots
3909,43,Female,India,Ahmedabad,26-11-2021,31-08-2024,21,85.09,4.051904762,3261,155.2857143,9,FALSE,TRUE,34081.82,164,6000.11,81,12498.14,44,49319.07,97,Slot games,Classic Slots
3910,53,Female,UK,Liverpool,02-09-2021,20-08-2024,21,100.16,4.76952381,-607,-28.9047619,9,TRUE,TRUE,27615.6,102,5565.8,88,10814.47,42,44602.87,111,Slot games,Classic Slots
3911,80,Female,UK,Leeds,18-11-2021,29-08-2024,19,99.8,5.252631579,-549,-28.89473684,8,FALSE,TRUE,20069.62,200,4416.26,90,9003.95,42,34038.83,76,Slot games,3D Slots
3912,64,Female,Singapore,Singapore,18-09-2021,25-06-2024,21,98.96,4.712380952,-4571,-217.6666667,11,FALSE,FALSE,36384.57,188,5365.68,73,11198.66,33,57519.91,94,Table games,Roulette
3913,72,Male,India,Bangalore,01-09-2021,07-07-2024,19,84.38,4.441052632,-1986,-104.5263158,9,FALSE,TRUE,11221.88,130,5456.26,102,9367.02,32,28031.16,88,Slot games,Video Slots
3914,77,Male,UK,Liverpool,20-09-2021,24-12-2023,18,72.17,4.009444444,5316,295.3333333,8,FALSE,TRUE,20238.79,132,5774.08,59,9121.92,37,29818.79,69,Speciality Number Games,Bingo
3915,53,Male,US,Houston,19-10-2021,15-06-2024,22,94.78,4.308181818,3881,176.4090909,8,FALSE,FALSE,36651.89,249,7362.5,108,10251.44,51,50384.83,81,Slot games,3D Slots
3916,56,Male,UK,Cardiff,20-10-2021,18-08-2024,16,70.64,4.415,3162,197.625,7,TRUE,TRUE,16377.43,109,4360.54,56,8177.56,35,25753.53,47,Speciality Number Games,Wheel of Fortune
3917,46,Male,US,San Jose,10-10-2021,30-08-2024,16,88.21,5.513125,-2527,-157.9375,9,TRUE,TRUE,9140.65,59,4724.01,62,6503.03,33,22894.69,79,Speciality Number Games,Keno
3918,60,Male,India,Delhi,12-09-2021,06-08-2024,11,36.53,3.320909091,-1534,-139.4545455,8,FALSE,FALSE,21145.6,69,2723.87,24,4451.59,21,29855.06,36,Speciality Number Games,Keno
3919,68,Female,Singapore,Singapore,01-09-2021,01-05-2024,29,130.84,4.511724138,2078,71.65517241,11,FALSE,FALSE,40662.21,249,8215.26,140,15621.32,64,62420.79,144,Table games,Roulette
3920,63,Male,Singapore,Singapore,07-09-2021,13-08-2024,28,131.53,4.6975,-1591,-56.82142857,9,FALSE,TRUE,31499.41,239,6833.68,120,13898.46,54,53822.55,131,Speciality Number Games,Bingo
3921,69,Female,US,San Diego,08-09-2021,28-07-2024,29,146.29,5.044482759,231,7.965517241,11,FALSE,TRUE,28685.55,185,5872.65,144,14217.61,46,48544.81,146,Slot games,Classic Slots
3922,58,Male,Singapore,Singapore,20-11-2021,19-07-2024,20,89.38,4.469,-1167,-58.35,9,TRUE,TRUE,19808.97,116,5866.39,79,9212.94,49,36055.3,99,Slot games,Video Slots
3923,70,Female,Singapore,Singapore,14-10-2021,23-03-2024,15,54.22,3.614666667,2207,147.1333333,9,FALSE,FALSE,27572.98,194,3567.3,50,7829.28,26,36762.56,53,Speciality Number Games,Wheel of Fortune
