hotel,room_type,market_segment,deposit_type,meal,distribution_channel,customer_type,arrival_date,adr,room_limit,total_rns
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-14 00:00:00,60.925,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-14 00:00:00,70.33999999999999,75.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-14 00:00:00,70.792,60.0,5
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-14 00:00:00,59.54214285714285,60.0,14
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-14 00:00:00,51.550000000000004,60.0,3
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-14 00:00:00,58.63,60.0,2
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-14 00:00:00,79.93199999999999,60.0,5
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,82.25272727272727,150.0,11
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-15 00:00:00,75.0,150.0,3
City Hotel,A,Groups,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,75.0,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,110.0,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,74.7452380952381,150.0,21
City Hotel,A,Aviation,No Deposit,BB,Corporate,Transient,2022-11-15 00:00:00,79.0,150.0,1
City Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-15 00:00:00,124.2,150.0,1
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-15 00:00:00,75.0,150.0,10
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2022-11-15 00:00:00,77.80538461538461,150.0,26
City Hotel,A,Direct,No Deposit,SC,Direct,Transient,2022-11-15 00:00:00,88.0,150.0,1
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,92.94,150.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,88.19214285714285,150.0,70
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient.Party,2022-11-15 00:00:00,84.0,150.0,1
City Hotel,A,Direct,No Deposit,BB,Direct,Group,2022-11-15 00:00:00,105.0,150.0,1
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,95.54529411764706,80.0,17
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,98.0,80.0,1
City Hotel,D,Corporate,No Deposit,BB,Corporate,Transient,2022-11-15 00:00:00,100.63,80.0,2
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,99.48,80.0,1
City Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,73.1,80.0,2
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,108.43,30.0,1
Resort Hotel,A,Direct,No Deposit,BB,Corporate,Transient,2022-11-15 00:00:00,34.5,150.0,1
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,55.24400000000001,150.0,5
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Group,2022-11-15 00:00:00,35.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,42.99875,150.0,32
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-15 00:00:00,33.333333333333336,150.0,9
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2022-11-15 00:00:00,56.5,150.0,6
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-15 00:00:00,37.8,150.0,2
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Group,2022-11-15 00:00:00,46.2,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,35.29666666666667,150.0,6
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Contract,2022-11-15 00:00:00,26.1,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,56.43333333333334,150.0,12
Resort Hotel,A,Corporate,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,41.0,150.0,1
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-15 00:00:00,54.47,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,31.346818181818183,150.0,22
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,70.33999999999999,75.0,3
Resort Hotel,D,Groups,No Deposit,BB,Corporate,Transient.Party,2022-11-15 00:00:00,48.0,75.0,7
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2022-11-15 00:00:00,71.55,75.0,2
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,63.665,75.0,4
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,40.6975,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2022-11-15 00:00:00,32.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,37.475,75.0,4
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,60.56,75.0,2
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,60.816923076923075,60.0,13
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-15 00:00:00,51.825,60.0,2
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,79.93199999999999,60.0,5
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-15 00:00:00,61.4,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-15 00:00:00,70.792,60.0,5
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-15 00:00:00,54.56,60.0,1
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,75.19130434782609,150.0,23
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient.Party,2022-11-16 00:00:00,73.75,150.0,4
City Hotel,A,Direct,No Deposit,BB,Direct,Group,2022-11-16 00:00:00,105.0,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2022-11-16 00:00:00,62.5,150.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,85.87297297297297,150.0,74
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-16 00:00:00,80.44444444444444,150.0,9
City Hotel,A,Groups,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,75.0,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-16 00:00:00,94.28571428571429,150.0,7
City Hotel,A,Online TA,No Deposit,SC,GDS,Transient,2022-11-16 00:00:00,82.0,150.0,1
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,106.82,150.0,2
City Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-16 00:00:00,124.2,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,110.0,150.0,1
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,90.1209090909091,150.0,11
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2022-11-16 00:00:00,75.19851851851851,150.0,27
City Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,68.0,80.0,1
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,99.48,80.0,1
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,102.5775,80.0,24
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,98.0,80.0,1
City Hotel,D,Corporate,No Deposit,BB,Corporate,Transient,2022-11-16 00:00:00,100.63,80.0,2
City Hotel,E,Online TA,No Deposit,SC,GDS,Transient,2022-11-16 00:00:00,120.0,30.0,1
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,79.215,30.0,2
Resort Hotel,A,Corporate,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,35.0,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,52.949999999999996,150.0,14
Resort Hotel,A,Offline TA/TO,No Deposit,Undefined,TA/TO,Transient,2022-11-16 00:00:00,56.5,150.0,6
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-16 00:00:00,33.142857142857146,150.0,7
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-16 00:00:00,58.864999999999995,150.0,2
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Group,2022-11-16 00:00:00,35.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,38.81,150.0,7
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,55.24400000000001,150.0,5
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,31.68578947368421,150.0,19
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,44.52448275862069,150.0,29
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,44.71,75.0,5
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2022-11-16 00:00:00,71.55,75.0,2
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,42.12,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,41.4375,75.0,4
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,63.66499999999999,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2022-11-16 00:00:00,32.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,70.33999999999999,75.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,74.25333333333333,60.0,3
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-16 00:00:00,54.56,60.0,1
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-16 00:00:00,75.41333333333334,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,51.825,60.0,2
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2022-11-16 00:00:00,85.8,60.0,2
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-16 00:00:00,61.400000000000006,60.0,3
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-16 00:00:00,60.97076923076923,60.0,13
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,88.946,150.0,10
City Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,110.0,150.0,1
City Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-17 00:00:00,124.2,150.0,1
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient.Party,2022-11-17 00:00:00,73.75,150.0,4
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2022-11-17 00:00:00,77.0935294117647,150.0,34
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,73.05882352941177,150.0,17
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2022-11-17 00:00:00,62.5,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-17 00:00:00,108.75,150.0,4
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,84.62628571428571,150.0,70
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-17 00:00:00,85.4,150.0,5
City Hotel,A,Online TA,No Deposit,SC,GDS,Transient,2022-11-17 00:00:00,82.0,150.0,1
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,120.7,150.0,1
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,95.0,80.0,1
City Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,68.0,80.0,1
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,101.39269230769231,80.0,26
City Hotel,D,Corporate,No Deposit,BB,Corporate,Transient,2022-11-17 00:00:00,100.63,80.0,2
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,99.48,80.0,1
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,95.06,30.0,2
Resort Hotel,A,Groups,No Deposit,BB,Direct,Transient.Party,2022-11-17 00:00:00,37.166666666666664,150.0,12
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,56.836666666666666,150.0,6
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,41.089629629629634,150.0,27
Resort Hotel,A,Groups,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,51.0,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,31.56904761904762,150.0,21
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-17 00:00:00,29.75,150.0,4
Resort Hotel,A,Corporate,No Deposit,BB,Corporate,Group,2022-11-17 00:00:00,35.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,49.74111111111111,150.0,9
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-17 00:00:00,63.26,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,52.92285714285714,150.0,14
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,40.71,75.0,5
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-17 00:00:00,59.0,75.0,2
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,63.665,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2022-11-17 00:00:00,32.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2022-11-17 00:00:00,71.55,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,70.33999999999999,75.0,3
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,42.12,75.0,1
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,44.19,75.0,5
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,74.25333333333333,60.0,3
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2022-11-17 00:00:00,85.8,60.0,2
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-17 00:00:00,66.195,60.0,4
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,50.15,60.0,3
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-17 00:00:00,89.21333333333332,60.0,3
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-17 00:00:00,59.86272727272728,60.0,11
City Hotel,A,Groups,No Deposit,BB,Corporate,Transient,2022-11-18 00:00:00,81.67,150.0,1
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2022-11-18 00:00:00,78.49232558139535,150.0,43
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2022-11-18 00:00:00,62.5,150.0,1
City Hotel,A,Direct,No Deposit,SC,Direct,Transient,2022-11-18 00:00:00,101.0,150.0,3
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-18 00:00:00,97.5,150.0,6
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,122.45,150.0,2
City Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,110.0,150.0,1
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,76.0,150.0,16
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,87.68616438356165,150.0,73
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,87.3388888888889,150.0,9
City Hotel,A,Groups,No Deposit,BB,Corporate,Transient.Party,2022-11-18 00:00:00,165.0,150.0,1
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-18 00:00:00,94.0,150.0,2
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,118.14000000000001,80.0,2
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,104.7504347826087,80.0,23
City Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,68.0,80.0,1
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,95.0,80.0,1
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,95.06,30.0,2
Resort Hotel,A,Direct,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,37.0,150.0,1
Resort Hotel,A,Groups,No Deposit,BB,Direct,Transient.Party,2022-11-18 00:00:00,37.166666666666664,150.0,12
Resort Hotel,A,Groups,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,50.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,41.166399999999996,150.0,25
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-18 00:00:00,46.0,150.0,2
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-18 00:00:00,55.53,150.0,2
Resort Hotel,A,Groups,No Deposit,HB,TA/TO,Transient.Party,2022-11-18 00:00:00,51.13636363636363,150.0,11
Resort Hotel,A,Groups,No Deposit,HB,TA/TO,Group,2022-11-18 00:00:00,45.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,48.43285714285714,150.0,7
Resort Hotel,A,Groups,Refundable,BB,Direct,Transient.Party,2022-11-18 00:00:00,34.0,150.0,1
Resort Hotel,A,Direct,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,73.8,150.0,1
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,61.2325,150.0,8
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,53.29333333333333,150.0,12
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,32.70652173913044,150.0,23
Resort Hotel,A,Groups,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,51.0,150.0,1
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,41.3875,75.0,4
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-18 00:00:00,59.0,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Group,2022-11-18 00:00:00,32.0,75.0,1
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2022-11-18 00:00:00,71.55,75.0,2
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,54.70666666666667,75.0,3
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,40.71,75.0,5
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,62.9725,75.0,4
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,72.50999999999999,75.0,2
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,79.336,60.0,5
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-18 00:00:00,74.25333333333333,60.0,3
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,66.16,60.0,12
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2022-11-18 00:00:00,85.8,60.0,2
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-18 00:00:00,70.07333333333334,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-18 00:00:00,50.15,60.0,3
City Hotel,A,Corporate,No Deposit,BB,Corporate,Transient,2022-11-19 00:00:00,86.375,150.0,2
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,92.47200000000001,150.0,10
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,111.06333333333333,150.0,3
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2022-11-19 00:00:00,78.19046511627907,150.0,43
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-19 00:00:00,75.0,150.0,2
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,74.56,150.0,25
City Hotel,A,Groups,No Deposit,BB,Corporate,Transient.Party,2022-11-19 00:00:00,125.0,150.0,2
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2022-11-19 00:00:00,62.5,150.0,1
City Hotel,A,Groups,No Deposit,BB,Corporate,Transient,2022-11-19 00:00:00,81.67,150.0,1
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,91.49214285714285,150.0,70
City Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,141.8,80.0,2
City Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,106.40899999999999,80.0,20
City Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,98.55,80.0,2
City Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,140.12,30.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-19 00:00:00,32.666666666666664,150.0,3
Resort Hotel,A,Direct,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,73.8,150.0,1
Resort Hotel,A,Groups,No Deposit,HB,TA/TO,Transient.Party,2022-11-19 00:00:00,51.13636363636363,150.0,11
Resort Hotel,A,Direct,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,37.0,150.0,1
Resort Hotel,A,Groups,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,50.0,150.0,1
Resort Hotel,A,Groups,No Deposit,HB,TA/TO,Group,2022-11-19 00:00:00,45.0,150.0,1
Resort Hotel,A,Groups,No Deposit,BB,Direct,Transient.Party,2022-11-19 00:00:00,37.166666666666664,150.0,12
Resort Hotel,A,Groups,Refundable,BB,Direct,Transient.Party,2022-11-19 00:00:00,34.0,150.0,1
Resort Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,44.695,150.0,6
Resort Hotel,A,Groups,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,51.0,150.0,1
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-19 00:00:00,46.0,150.0,2
Resort Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,43.710277777777776,150.0,36
Resort Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,32.73947368421052,150.0,19
Resort Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,63.63285714285714,150.0,7
Resort Hotel,A,Direct,No Deposit,HB,Direct,Transient,2022-11-19 00:00:00,47.8,150.0,1
Resort Hotel,A,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,54.51,150.0,12
Resort Hotel,D,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,40.71,75.0,5
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,51.767999999999994,75.0,5
Resort Hotel,D,Direct,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,54.70666666666667,75.0,3
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Contract,2022-11-19 00:00:00,71.55,75.0,2
Resort Hotel,D,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,61.685,75.0,2
Resort Hotel,D,Online TA,No Deposit,BB,TA/TO,Transient.Party,2022-11-19 00:00:00,59.0,75.0,2
Resort Hotel,D,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,68.62,75.0,6
Resort Hotel,E,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,65.58307692307693,60.0,13
Resort Hotel,E,Direct,No Deposit,BB,Direct,Transient,2022-11-19 00:00:00,70.07333333333334,60.0,3
Resort Hotel,E,Offline TA/TO,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,74.1625,60.0,4
Resort Hotel,E,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-19 00:00:00,50.15,60.0,3
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-19 00:00:00,84.75999999999999,60.0,4
Resort Hotel,E,Online TA,No Deposit,HB,TA/TO,Transient.Party,2022-11-19 00:00:00,85.8,60.0,2
City Hotel,A,Online TA,No Deposit,SC,TA/TO,Transient,2022-11-20 00:00:00,75.002,150.0,30
City Hotel,A,Direct,No Deposit,BB,Direct,Transient,2022-11-20 00:00:00,85.3275,150.0,8
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient,2022-11-20 00:00:00,73.15,150.0,20
City Hotel,A,Online TA,No Deposit,HB,TA/TO,Transient,2022-11-20 00:00:00,111.06333333333333,150.0,3
City Hotel,A,Offline TA/TO,No Deposit,BB,TA/TO,Transient.Party,2022-11-20 00:00:00,75.0,150.0,2
City Hotel,A,Groups,No Deposit,BB,Corporate,Transient,2022-11-20 00:00:00,79.667,150.0,10
City Hotel,A,Online TA,No Deposit,BB,TA/TO,Transient,2022-11-20 00:00:00,92.50574468085107,150.0,47
City Hotel,A,Offline TA/TO,No Deposit,SC,TA/TO,Transient,2022-11-20 00:00:00,62.75,150.0,2
